"","RC1","RC3","RC2","RC4","RC5"
"fluttery",-0.129999031533151,-0.0802118013966979,-0.0954722978792497,0.134955924809788,-0.0811165279509752
"folksy",-0.269578738715718,-0.268771667249631,0.121522171930531,-0.0333954265902293,0.574916133137006
"foolish",-0.0471268013136771,-0.006582384276109,-0.0243040976297436,0.174402064543086,0.141907866723452
"footloose",-0.0224753462630165,0.103479055101385,-0.126620388814785,0.554046175209902,-0.0606581485252602
"forbearing",-0.163472436738134,-0.622266679744493,0.109291074499608,-0.0787957322331531,0.022381112030781
"forceless",0.0212307801263848,-0.200878496921861,-0.0293146934422893,0.00997646257777018,0.0213145806953607
"forcible",-0.0535011088036297,0.606695452544602,-0.00826204222633129,-0.0742364934480321,0.0219812305700532
"foresightless",0.001682720014913,-0.0731018383718641,-0.021376740162796,0.362132465361154,0.162209015970696
"forethoughtful",-0.0236085760883912,-0.045336721399408,0.0144247573076041,-0.338238311883826,-0.0946289507679017
"forgiving",-0.216075660576045,-0.401855955297295,-0.120121126012403,0.199261854393266,-0.0114726254667802
"forthright",-0.0937381210674981,0.293510912491161,-0.585550099355766,-0.0672179662050493,0.0721427229162928
"forward",-0.316701375537278,0.578611227045209,0.0420100101473481,0.0520729549618405,-0.0852684261335365
"forward-looking",-0.0761572471175747,0.215283781704123,-0.0766551893608282,0.121719750479513,-0.418702835181763
"foul-mouthed",0.038586390637913,0.0831680966486303,-0.108274393830449,0.0471416755195024,0.083525979696328
"foxy",-0.177419984825592,0.222996117253048,0.170430667550971,0.309172003660852,-0.167707455768118
"fraternal",-0.419994891769696,0.0562858810008379,-0.110279037996007,-0.0761399110824594,0.273679267955464
"fraudulent",-0.0570973157057094,-0.0622992922559024,0.475111744580496,0.0212564980424223,0.0445860973928438
"free-living",0.0516321611635577,0.0912732985041022,-0.0857554869284193,0.594397367767268,-0.0296040659015621
"free-minded",-0.0308368146921661,-0.0120726801461856,0.0027540134555716,0.484904969883857,-0.21803786856746
"free-thinking",0.0706499780913242,-0.00937616945232365,0.024961683723807,0.273473098119356,-0.261908253412394
"fretless",0.0387752062879416,-0.0158026771699178,-0.0314040130159801,0.0320372330656696,-0.00425092969796973
"frightenable",-0.0646220893339161,-0.131541150062987,-0.0901600571129904,0.0695692008368947,-0.0103636412424158
"frisky",-0.149911810861232,0.0800530655488566,-0.0453358772699518,0.291767736869689,0.0361699019371659
"frolicsome",-0.2872529913605,-0.00140940954490863,-0.0780246620368081,0.3178990816616,0.0111383403893376
"frugal",0.0995001351284427,-0.33271525379679,0.000911059763853462,-0.221235644256286,0.106344954062758
"fussy",0.0271024539606879,-0.0674961250129548,0.0394624776125164,-0.332173684629002,-0.0299559200950354
"gabby",-0.537241487042353,0.14994055085189,0.211271652257209,0.229993006490044,0.080659489558871
"gallant",-0.287672938800784,0.185419461160023,-0.0670469765770569,-0.0466664683810374,0.0300900208776826
"genteel",-0.306753680944042,-0.223254678905188,0.123096112926921,-0.265132467483335,-0.210368982657053
"gentle",-0.19194529978359,-0.525322293541844,-0.00877769076605099,0.0235060824024419,0.0922227468507262
"gentle-minded",-0.21656052096904,-0.574050757256799,-0.0553247743074599,0.00939467960153364,0.073998634314934
"gentlemanlike",0.295727802337103,-0.00273477748913184,0.0481238406656774,-0.0119472937911315,0.241754726217194
"girlish",-0.122016690611953,-0.0258460117322245,-0.0945143978347815,0.0475996399538758,-0.0564340026670248
"giving",-0.370221923372797,-0.0746815854631122,-0.176126439658931,-0.0418961573565478,0.0357618566168022
"glib",-0.192041100400906,0.00537527550049403,0.704776628319144,0.0647340438445376,-0.0450234388199061
"gloomy",0.170009122331046,-0.0832834547313981,-0.0792946976040317,0.0183851945036715,0.0030632579368171
"gluttonous",-0.0076035693545065,0.0227340875625378,-0.0408869472286247,0.01826494379459,0.0250723319012109
"god-fearing",-0.210731889301039,-0.0651875956728934,-0.111282249888203,-0.215285520480899,0.206090511530994
"godless",0.272756319616428,-0.0605877020832329,0.0897497447485824,0.154142058535889,-0.109424759765577
"good-hearted",-0.175155967113814,-0.114869192268714,-0.31047417449116,0.0403024620882823,0.0854296679394447
"good-humored",-0.424758932015922,-0.164148581899929,0.129415211697855,0.160988606403959,0.141262812137135
"good-natured",-0.366979436736053,-0.263935147321502,-0.0211474985750675,0.130745794850775,0.12579972798815
"good-tempered",-0.33607696424992,-0.412025784001082,0.0992855370316616,0.129087760539983,0.11181715070766
"graceful",-0.259199407223687,-0.067342756745709,-0.0323013740127239,0.0757162223583831,-0.214676119278904
"graceless",0.257950959026209,0.0083813175772153,-0.0922557816567278,0.0892276936138317,0.0879247568609926
"gracious",-0.452712618980772,-0.161071049764208,-0.00797670978979608,-0.0257702353174012,-0.0377281555502421
"great-hearted",-0.241152963032923,-0.019606444496741,-0.207549437904657,0.00441551302475745,0.0412824317628794
"gruff",0.378998502663403,0.217580760154931,-0.0997985028671454,-0.0663384869847051,0.327411595481163
"grumbly",0.312129633140828,0.107469501887381,-0.196328415964547,-0.144543647020916,0.372942326340622
"guileless",-0.149399280105101,-0.199819495472705,-0.53054063330625,0.039274911201491,0.193872463755224
"gushy",-0.281228822611507,-0.040411974096719,0.00321092113216917,0.117497518421892,-0.000508998407330586
"gutless",0.00347172493605473,-0.0237752675712658,-0.0389601463868897,-0.0089725239049684,0.00523899083735742
"gutsy",-0.0838669371435925,0.455416987294385,-0.0072222009188738,0.218355749568403,0.0522633913660971
"hard-hearted",0.135965587791594,0.133787521271106,0.105920754998206,-0.0507464142987734,-0.00864055074604315
"hard-nosed",0.133076125408581,0.583656565138248,0.0980173528581958,-0.311055168721966,0.147763521291252
"hard-shelled",0.428165958109667,0.166326417442009,0.0853344827734841,-0.175703975614672,0.164025212469204
"hardened",0.233404782796923,0.342463031650865,0.123777697301987,-0.151512974547886,0.237419562624259
"hardheaded",0.177945969746803,0.414750645019559,0.055016886897862,-0.1581780258866,0.201973840163809
"hardworking",-0.0177866005241989,0.0330641195374183,-0.0227725496372567,-0.1314060912297,0.0163356996025336
"hasty",-0.0610261595440487,0.22619581472447,-0.123545026792774,0.463105603936177,0.0730746120264013
"haughty",0.126446843672518,0.204240182950223,0.0554563716991075,-0.090768424963196,-0.0890703904378243
"headlong",-0.0167113542265629,0.336859974603591,-0.0535600525273353,0.475389662079427,-0.0382064345282761
"headstrong",0.0634375054708297,0.534509872632605,-0.0150451857806903,0.10963080335121,0.030625682134261
"heartless",0.0463610469843833,0.0410100972619041,0.196157927025683,-0.0119373365437915,-0.025477264868979
"hectic",-0.257614068147475,0.561405598749175,-0.119028363931841,0.240467058461887,-0.237781166322275
"heedful",-0.059540985083291,-0.0692797298482212,0.0451027505810364,-0.355657125257071,-0.0241574798822296
"heedless",0.109670219874151,-0.00945131516159131,-0.0105130879270884,0.483023744731461,0.098146938894988
"heretical",0.0642700671412278,0.00950824484090159,-0.0759233662739569,0.0507394002226612,-0.012167487903527
"hermitish",0.64534181601571,-0.429014767220285,-0.0286072536951912,0.0412633913820248,0.00297059951881327
"heroic",-0.170724653071855,0.189269982398527,-0.18383615689844,-0.0950697429187011,0.0186100435366913
"high-handed",0.0141011475158356,0.409765124602116,0.357992097130016,-0.290092976204015,-0.0639462374291213
"high-minded",0.00754611035656832,0.00678162407749803,-0.197576239674289,-0.118034339454227,-0.350481548421751
"high-principled",0.0741536258011371,0.0453690414734666,-0.650329579224398,-0.0884543898606434,-0.0255457660564922
"high-spirited",-0.438801478874673,0.256141156111852,-0.00110887730121434,0.327381285803471,0.0895712445343615
"highfalutin",0.0162145914396106,0.0718012386521371,0.0938864674162097,0.0203210072797711,-0.0887286275361454
"hit-or-miss",0.0706348706151151,-0.0768664481261043,0.0395161619554391,0.568688485266374,0.0524877578714872
"hoggish",-0.00428418770667759,0.00966886402698374,-0.0331352280489859,-0.00154633132704455,0.00689149988820159
"homespun",-0.142238723522384,-0.386711928872671,0.0805411188312141,-0.129599469251195,0.592199338233784
"hospitable",-0.477480413509929,-0.00353628638953544,0.0418095660501668,-0.0384710525744417,0.151829157065135
"hostile",0.132649711687141,0.204937651294843,-0.0908512605161341,-0.00550579336706054,0.0553282460662226
"hot-blooded",-0.0610411048091942,0.529480865938689,-0.196749671881255,0.351014723139191,0.101962942504541
"hot-tempered",0.0598299456212449,0.412777708707452,-0.193512977090721,0.0582921832138707,0.127819639998788
"humane",-0.163957934305886,-0.101831188852513,-0.179751060738146,0.00108367972469843,-0.0146966305273884
"humanitarian",-0.377016303093959,-0.0934236944278937,-0.252876045021422,-0.0592574847643444,-0.077408305251534
"hypercritical",0.204259505134175,0.323286303499491,-0.113198951566188,-0.30758326954446,-0.170558067651086
"hypersensitive",-0.0751874211744039,-0.0251409946586994,-0.176075574691075,-0.0670413543405909,-0.0972957976691475
"hypersensual",-0.00106204299872675,0.0227592105053814,-0.0650315634117786,0.281113977819018,-0.132961447629819
"icy",0.54122254275046,0.0747511751914666,0.0599086931383693,-0.0535482672345585,-0.15497724617524
"ill-humored",0.249509120390596,0.16776798738116,-0.121651329977049,-0.0661911185019471,0.0750335995779542
"ill-mannered",0.121340360441067,0.0658503165372969,-0.0396438356080355,0.0296877691136152,0.0108812091475073
"ill-natured",0.0375413722879267,0.0492718299306991,0.11172213774715,-0.0397887780447443,0.022206874561284
"ill-tempered",0.193200185369052,0.254762939774909,-0.163791608352704,-0.0604276063885818,0.0908446773514284
"ill-willed",-0.0680032804924678,-0.00777141886465892,0.550305135117481,-0.0860490225313408,0.00597794950421333
"imitative",-0.0956911287758892,-0.103622161903768,0.134975215463932,0.0128695940044222,0.0429993888651964
"immoderate",-0.0654104719410548,0.46754089661036,-0.0016849141573988,0.141672036619585,0.0486182440038192
"immodest",0.0028115034833437,0.151911494365781,0.352465060100255,0.198856540411914,0.0100499502763732
"immovable",0.223074696615495,-0.00602881197340923,0.0414828256530345,-0.341264288962084,0.259835119228156
"impassive",0.456973289360547,-0.156195506623481,0.0542970464115749,-0.1006941650057,0.014387466237718
"impertinent",0.103685621044221,0.155695480658059,0.125131240791551,0.0546999967084768,0.0506389916018236
"impious",0.034203779465513,0.0315079150264574,0.052073096285668,0.0481637526231193,0.00465959425761861
"impish",-0.123303877164478,-0.0603474769462501,0.1854154631073,0.226712017894497,0.100231531095614
"imprecise",0.0253671350572605,-0.121908557600722,0.00785778799886635,0.378928933408706,0.0439545004792951
"impressible",-0.34347380894881,-0.0124986832975355,0.0820496726696095,0.294791670794921,-0.163485888272799
"impressionable",-0.135020792048672,-0.0671372986512114,-0.120910715807659,0.274962198550857,-0.0675443669039934
"imprudent",-0.0870655131379975,0.0896431492626165,0.143556451530959,0.34369775723299,0.239071477777051
"impudent",0.0431207629325799,0.175599809325633,0.27855984822877,0.232858847978808,0.0620149168271992
"inaccurate",-0.0108792510620868,-0.0818520191979985,0.0389742706269607,0.208596673951926,0.0227933982863297
"inaggressive",0.0148401174127839,-0.501768649618785,-0.0463012495724025,0.0256809222492791,0.013057501303798
"incautious",-0.0414623027860988,0.0446021454210125,0.00474580905883442,0.29116716073958,0.163750205056324
"incoercible",0.156946169984756,-0.0870046530750983,-0.214431609642136,0.107445243156072,0.0728932976276799
"incompliant",0.26640895616045,0.175662988033973,-0.00794589664312745,0.120832292356975,0.192560558203473
"inconfident",0.147478312835994,-0.147076957987706,-0.088541661368079,0.0799231080744064,-0.0604271477540145
"inconfinable",0.133351395471887,0.137813096432783,0.085485100932789,0.522666080655373,-0.28151237004364
"incongenial",0.651653360411374,0.0280548511052779,-0.123508564235685,-0.0270595950895592,-0.0114407012632161
"inconstant",0.00835205062016286,-0.0368319193671364,0.121427774713595,0.277026934550366,0.0140479958388462
"incontrollable",0.0240076317448232,0.185917082309386,-0.0785206397901783,0.266387700994278,0.112982520760181
"inconvincible",0.213969510095844,0.0782268639828849,0.153266055338173,-0.0236672402166894,0.299297235215657
"incorrupt",0.152624165315552,0.0511378579394744,-0.808543052523971,0.0336786224325639,-0.0204277594551665
"incorruptible",0.1433724992548,0.0377697983289285,-0.738588460353862,-0.0133323843969721,-0.0303772846748384
"incurious",-0.000142406212110973,-0.0178114789509412,-0.0578478088192702,-0.00491753203658206,0.0664507562691763
"indefatigable",-0.0386229603149767,0.079239491065576,0.023008471718259,-0.172189782015044,0.061999937176873
"indefinite",0.10355317042539,-0.149387699853363,0.0222025633642748,0.159127004669297,-0.0201110381607471
"indeliberate",0.0170756873687295,-0.0838424526860474,-0.0487552074079325,0.337887965658443,0.0520482079190127
"indelicate",0.0639597223563973,0.0981301342204174,0.15999110630221,0.087791304608125,0.141883473916131
"indestructible",-0.0473663084681944,0.240258157268334,-0.135336296206899,-0.0372943724786159,0.054197983092833
"indifferent",0.246102577051733,-0.100963351950638,-0.011664646223506,0.0700818608199458,0.0161748988296882
"indivertible",0.022659795949909,0.00181060958522874,-0.00448525915264023,-0.0420112461947318,-0.0030020390945975
"indocile",0.356526130321876,0.096966386680234,-0.190330924889616,0.172378733917925,0.308387364443399
"indomitable",-0.00656489951348444,0.267935259418188,-0.042704224645747,0.00190440270286219,-0.0341874248658196
"inelegant",0.151711162713762,-0.119249443162144,-0.00476205648050528,0.0406718331263874,0.286847080152384
"ineloquent",0.252296167539136,-0.0913551607002632,-0.148196044933682,0.0604189187398605,0.268351078489726
"inexact",0.034359403440099,-0.0914862643749018,0.0630719397725477,0.381446857977598,-0.0179131602551324
"inexcitable",0.244962046091959,-0.447939185064611,0.000481581567281279,-0.337837298019801,0.13915583597134
"inexhaustible",-0.0816497928698013,0.0929864142877499,-0.000178661760478294,-0.0780218085824674,-0.00612083091550358
"inexperienced",-0.0137589864087326,-0.0138546302653471,-0.102407079703197,0.171527190649203,-0.0326862288172746
"inexplicit",0.26986110180752,-0.225174605134442,0.0762005811558391,0.148826231006042,-0.0245711889952459
"inexpressive",0.40873751866016,-0.182171832499094,-0.091129129472137,-0.0322565703929596,-0.0177898996219399
"inflexible",0.263662005864063,0.155547221975997,-0.189261197622944,-0.347107169822586,0.188335139799365
"informative",-0.0646003310070755,0.0374367193484692,-0.00799838125590328,-0.109598731411705,-0.101559369824596
"informed",0.0438712357268036,0.0116169680103629,0.00540869015343156,-0.0414741193462006,-0.132934267702383
"ingenuous",-0.217086076360092,-0.0795854467547644,-0.371495928138945,0.160353370936239,0.0586383159692767
"ingratiating",-0.356066278546476,-0.0736063042121939,0.736233823405026,-0.0095211503169664,-0.0342343863312516
"ingratiatory",-0.388564060496603,-0.074252036802228,0.738495330288077,0.000639383491364149,-0.0709794947834672
"inharmonious",0.14152702606967,0.0766990127279,-0.0872071512003818,-0.022866167207619,-0.0100951760808711
"inhospitable",0.459588010156844,0.015993435480502,-0.0524054353192463,0.0664849732444529,-0.0172552254879066
