"","RC2","RC1","RC4","RC6","RC3","RC5"
"facetious",0.232324858079088,-0.101846039014304,0.240213982078828,-0.0160132241008255,0.0301221956841749,0.021410421752778
"factious",0.360609009143989,-0.0738245039530625,-0.0289370334874354,-0.029277503653198,0.078161803954969,-0.0721484278016021
"faint-hearted",-0.0593474661985854,-0.0169762072901511,-0.0187517971517494,0.0640317828968319,-0.0376977194179517,-0.000839546913953993
"fair-minded",-0.518462303873259,0.0784519430608294,0.0302066083574208,-0.0101490377540892,-0.241614520990472,-0.0549166304258266
"fair-natured",-0.399822315999937,-0.0822397474764286,0.010261638632752,0.000648106864462728,-0.345074254251708,0.0159183782831157
"faithful",-0.329686713520817,-0.0365418766178138,-0.0897386681984894,0.00299880045946054,0.00257419778779409,0.023469177955706
"false-hearted",0.700718660719743,-0.0913550275506898,-0.0495751027943252,0.048724920915176,-0.136914240893569,-0.0157269427365138
"fanatical",0.0367254719093948,0.128842070173623,0.106770005741674,-0.19024076417671,0.211670520229073,-0.043433625243396
"fanciful",0.0100126497033373,-0.091531790036594,0.4443136358699,0.179922627048452,0.00596862789128225,-0.24817892400635
"fancy-free",-0.0275803120972788,-0.0706938830737622,0.426210132704189,-0.00541291045069672,-0.134970841790172,0.126588262543085
"farseeing",0.0258484968596443,0.0687122665430892,-0.183507534521957,-0.121798805726345,-0.0863028638474938,-0.261124163430168
"fastidious",0.0557761079593833,0.0276598271641588,-0.36016992174335,0.145578589588207,0.115976907223722,-0.190182179857597
"fatalistic",0.0753080876602783,0.0733674626106131,0.00901920676324088,0.0777514446113434,0.0302403505198215,0.105585507835157
"fatigueless",0.0854988038428249,0.0165675395155041,-0.0623769880840613,-0.152847034817699,-0.096085066149898,0.14756055665712
"fearless",-0.0514643432377259,0.0439015633413366,0.145374981365145,-0.419160405943801,-0.0238367624855678,-0.0247278494742934
"feelingful",-0.0357623993731139,-0.379870513576307,0.164961831315763,0.106647721619079,-0.0844966351422354,0.00398036237018253
"feelingless",0.0364553270195814,0.150690364653164,-0.0040465523991936,-0.0214412066479228,0.00596364007026861,-0.0164248871495708
"fervent",-0.0322099539497286,-0.0981748174768517,0.0680705503010998,-0.139617031516275,0.0708749874167318,-0.063676475820002
"fickle",0.0416453635273678,-0.0424844128624663,0.200126355195774,0.0242312176533691,-0.00128153768127728,-0.0392801277817254
"fidgety",-0.133270174717069,-0.00933746569072895,0.349585503212465,-0.0752070902224188,0.0141570551410726,-0.0444843140283125
"fierce",-0.105864867447156,-0.0279407617841359,0.0899727613782927,-0.635370911136708,0.0784277466130041,-0.110328499258835
"fiery",-0.161822193560151,-0.150370181860583,0.268030641440117,-0.499830507714854,0.211246288577672,-0.0286466151111053
"flatterable",0.295903441936497,-0.288312825593497,0.163443957906115,0.07372776378637,-0.0687885584873588,-0.0110377612362649
"flaunty",0.0133632535561258,-0.0797695056011298,0.0984214486152815,-0.0937880138493188,-0.00934352917567809,-0.0540997827773022
"flighty",-0.10788713480746,0.0121650749215292,0.26031417120809,0.0216436066273743,0.0113804115542257,-0.0427140013405216
"flippant",0.0217034183143781,0.0113941780563578,0.231120835949022,-0.050277735818496,0.025664231812842,0.046589084657084
"fluttery",-0.114717835203359,-0.136037174518441,0.158575826699765,0.107188255138961,-0.0139703133328726,-0.0923280808584339
"folksy",0.112207730246671,-0.252161539498771,-0.0141641666011773,0.266709994832919,-0.0480150421296171,0.55677315014063
"foolish",-0.0291182876556396,-0.0520132987358329,0.172582862146848,0.00610145463266651,0.00343427100028718,0.140312783646745
"footloose",-0.122715636587,0.00494734106306803,0.52032490572447,-0.176509752654765,-0.10369213488845,-0.0424702666557583
"forbearing",0.129545445619698,-0.00233374342130558,-0.0846626516864548,0.376080565517406,-0.496582884311548,0.0337396424465319
"forceless",-0.0384512763327555,0.0248895963210176,0.0288266734672511,0.180877088347878,-0.0480973603567122,0.013603351572964
"forcible",0.0227647631424375,-0.0613046396257941,-0.133712927023837,-0.551207275157108,0.152417923504932,0.0462025859640118
"foresightless",-0.0382062916996558,-0.0245550693254279,0.370502538778029,0.0781616775404167,0.019550038366967,0.155252544222847
"forethoughtful",0.0275443089454852,0.0113290318386611,-0.339070359307203,0.0218467499136598,-0.0609135244589561,-0.0913351098590399
"forgiving",-0.093461738064981,-0.0443665982623255,0.165669785547877,0.143343660222405,-0.498723807170949,0.0136400569405277
"forthright",-0.599777812901768,-0.151618174396672,-0.0510082840080718,-0.15523481912655,0.237793856220052,0.0610971610968777
"forward",0.0522417473564183,-0.326240169472603,0.0160339394700694,-0.474275974877597,0.135794752519153,-0.0742227496930575
"forward-looking",-0.0545443181747308,-0.00988571062461912,0.0802699064943224,-0.289604689414822,-0.150817072707091,-0.391669624144362
"foul-mouthed",-0.108601311208296,0.0199436179977696,0.0430856889155391,-0.0622327629824537,0.0650685159015591,0.0840670847489358
"foxy",0.184873898699546,-0.130953214577238,0.266710938493986,-0.271939606588097,-0.113152663006057,-0.146981240687239
"fraternal",-0.0973252685068069,-0.350934435938605,-0.0942988679783365,-0.0772964547742729,-0.106288010832929,0.27780952661447
"fraudulent",0.483745331793648,-0.0322328446398498,0.00725281243689714,0.0198159879199001,-0.0898766042963614,0.0490762303533296
"free-living",-0.0757714279368072,0.0846870253709001,0.550563033384822,-0.194084895194388,-0.126061421976442,-0.00597380520373389
"free-minded",0.00411561008252044,0.0111224114881242,0.461600438149426,-0.0793496796271505,-0.170170801398105,-0.202301265097852
"free-thinking",0.032225404096481,0.106077773039228,0.252074217903885,-0.075156986282793,-0.138029878829687,-0.245782748502083
"fretless",-0.0219358560725489,0.062350312969326,0.0181360660577735,-0.0321452240951878,-0.0628526341633377,0.00436809611845687
"frightenable",-0.101956194919781,-0.0600171124682598,0.0873450184574458,0.12845801664111,-0.0397220110808897,-0.0181361016303259
"frisky",-0.043012522915358,-0.123392170832972,0.271998352634624,-0.110550765762581,-0.069771265617956,0.0445977773987856
"frolicsome",-0.0886699750563945,-0.258819002777277,0.317498033012126,-0.00783128478764784,-0.0893889093685246,0.00967312077670065
"frugal",-0.011317784076154,0.0886621190798337,-0.183360652933381,0.328314126868226,-0.0125024685315565,0.0891225956859237
"fussy",-0.0175174990681733,-0.125962102284593,-0.234980169734224,0.328083233209516,0.381745802039261,-0.0834928510402725
"gabby",0.186350710949308,-0.548072350958361,0.246155505954139,-0.0391684801514971,0.0442576387288026,0.0631290265189288
"gallant",-0.0435257700100075,-0.215851644505867,-0.0838823143312764,-0.227726509588503,-0.113415547902455,0.0472769251103548
"genteel",0.103462218676223,-0.282246778550749,-0.218897954277466,0.263256824596561,-0.0836449119265824,-0.231706030401902
"gentle",-0.0122116678028669,-0.0986141229720019,0.043094737190967,0.389029438893266,-0.316544723514254,0.0868382138065366
"gentle-minded",-0.0639673801481511,-0.124037797893795,0.0387308565807032,0.444568208639203,-0.321266398290352,0.0643412454154733
"gentlemanlike",0.0973937623064969,0.364881796221146,-0.080500351403332,-0.176448595838782,-0.158249435025445,0.278268061413628
"girlish",-0.105031289784772,-0.119960030252793,0.0612815703162883,0.046676514985292,-0.0111216740469929,-0.0629601620446705
"giving",-0.182628442483894,-0.321800037003437,-0.0287729893069265,0.0766899951184819,-0.102806621564509,0.0284757880056187
"glib",0.710373219667326,-0.165342113955003,0.0495046895918891,-0.0245861034758071,-0.0974191839989492,-0.0418672822449342
"gloomy",-0.0787537935439689,0.162417956374628,0.0203648573111301,0.0563650147948825,-0.00264816158942189,0.00452075724269623
"gluttonous",-0.0385260767580966,-0.00341468644279421,0.0134825299258586,-0.0282723653762262,-0.00358814445087976,0.0272738252895084
"god-fearing",-0.111086527931861,-0.187892031393068,-0.204336382125652,0.0818625158751599,-0.0171528693881209,0.197851224683541
"godless",0.0865687466368298,0.244858432926837,0.154125945357043,0.0355343206650669,0.0163171021712936,-0.106442677943994
"good-hearted",-0.314962786109365,-0.13909182822811,0.0491695347237921,0.0887936686101139,-0.0877031652866066,0.0821200510010115
"good-humored",0.137363833709822,-0.32414409405451,0.14505679013151,0.065629457965869,-0.271495718800453,0.147359397650701
"good-natured",-0.00862793619414473,-0.24410223459167,0.114096824801548,0.119361842781743,-0.337349395735159,0.135562818996329
"good-tempered",0.126528528554665,-0.160189564752999,0.0961961464308858,0.168610640561711,-0.500025572656428,0.13270083379512
"graceful",-0.0295121426962834,-0.188751373016709,0.0707678508428606,0.00796570718264182,-0.194144549324496,-0.208498772996278
"graceless",-0.101677027727522,0.196930340818827,0.0988468764887826,0.02734163664049,0.138291294856917,0.0825458007712029
"gracious",-0.00959561959354532,-0.366831200581059,-0.0183002272437277,0.114843581415569,-0.220694467437756,-0.0408968060987806
"great-hearted",-0.204976297995571,-0.19364477033795,0.00147999721388216,-0.00446476443280166,-0.0971741768946728,0.0429774490956549
"gruff",-0.0920238274137788,0.293668770103093,-0.0807877551504356,-0.154696271867952,0.268395449012334,0.329694896168474
"grumbly",-0.229859609909127,0.143671244102088,-0.0940251284045194,0.102888672486705,0.461806310864913,0.339559119564573
"guileless",-0.530484143202357,-0.0927261546462422,0.0453760979415982,0.132613807643561,-0.137118560782066,0.193466137645973
"gushy",-0.0158053390236387,-0.279111011919359,0.139002743390209,0.0844264418047389,-0.0171382937998133,-0.0138213452470074
"gutless",-0.0386415252892861,0.00777120056508078,-0.00803753110597292,0.0164386339175219,-0.0120123896301861,0.00531348303487977
"gutsy",0.0177019533903324,-0.0700404864673067,0.15836682167536,-0.458420116127913,0.0412500618124982,0.0778144168141834
"hard-hearted",0.100269448489215,0.0774735910113454,-0.0449063053153577,-0.0609504401680099,0.161565053913117,-0.013955433813478
"hard-nosed",0.127065705344906,0.0772160557032035,-0.35654804444733,-0.479256377181381,0.286064325421043,0.162972560843119
"hard-shelled",0.105201779026865,0.374245721952478,-0.200456723743159,-0.15546135797715,0.174509363736386,0.174781395441594
"hardened",0.171145069329506,0.247196032067358,-0.222527618671916,-0.395975396648975,0.0564207961219262,0.269494556960874
"hardheaded",0.0723591710244348,0.115358594855583,-0.188917699680511,-0.329270706548449,0.255292592333016,0.21066278972877
"hardworking",-0.0110834967564896,0.00410004484681142,-0.142652357760106,-0.052567027450468,-0.0279526046405695,0.0223949864763002
"hasty",-0.124702676530579,-0.0709431913899647,0.436061266515773,-0.223850592628684,0.0301471315852855,0.0833755274533958
"haughty",0.0361727548638956,0.028069085935577,-0.0656935957155887,-0.0562736184902646,0.271731979623191,-0.104798775034506
"headlong",-0.0319392441738321,0.0138323040263658,0.412658645816318,-0.401738520309496,-0.0572785865800379,-0.00772719418230295
"headstrong",0.00521062170025481,0.0293837244846928,0.0592743247703982,-0.479218780789792,0.17682267831388,0.0507760874280397
"heartless",0.199080531500773,0.0366389873718231,-0.017595437386988,-0.0353207867971569,0.0206713305619573,-0.0236538796099983
"hectic",-0.102859239890074,-0.236887137075856,0.189610991314563,-0.524791638114406,0.0341236213389289,-0.214512016591004
"heedful",0.0563031404564296,-0.0263866391016195,-0.352807828306906,0.0534952730182941,-0.0548149559010458,-0.0240846672103065
"heedless",-0.0198750171067211,0.0859666672933967,0.473830795768701,-0.0166202358893261,0.00440805742596996,0.101433279900691
"heretical",-0.0781907490341672,0.0527312775122852,0.0518920483150684,-0.00620616149883373,0.0240452206406925,-0.0120433317649301
"hermitish",-0.0185769032648399,0.645734913079484,0.041135760737445,0.272809677862012,-0.111517737668345,0.0128650256771353
"heroic",-0.146616062368226,-0.0790987211290874,-0.148239871649785,-0.280782752803388,-0.153738343206402,0.0465849747534546
"high-handed",0.3353183283954,-0.125770710347306,-0.259659030120047,-0.154547042388501,0.425727890068958,-0.0886358362817109
"high-minded",-0.184787011504889,0.0588358223842285,-0.127998366521312,-0.0651759819209957,-0.123215842954329,-0.33747971178003
"high-principled",-0.64445984190477,0.0876289361692553,-0.0900966779460873,-0.0601588427309964,0.0114814936876929,-0.0195895267965368
"high-spirited",0.00941127239562092,-0.379250436848686,0.287539909561631,-0.276749314052349,-0.105417539320172,0.104117449423495
"highfalutin",0.0954762681256861,0.0105006765867644,0.0147724008096993,-0.0633778432205945,0.0148607846406649,-0.0859034288861539
"hit-or-miss",0.0200116048083847,0.0413078295098126,0.571623006480517,0.0587338367389163,-0.00943723086510516,0.0498603339437736
"hoggish",-0.0283812047247736,0.00754158818027944,-0.0082819951361004,-0.0266164138123032,-0.0238553950161113,0.010715295633867
"homespun",0.0519781474663107,-0.178511321626913,-0.074705297793512,0.445999170189077,0.0651680592523022,0.556313887548026
"hospitable",0.027558520867397,-0.456813935984291,-0.018972832066681,0.0668544802088041,-0.0210247152060537,0.135801745219899
"hostile",-0.106657005402198,0.0415427622704167,0.0109125821976661,-0.0783516224856585,0.261497298098371,0.0431241169799589
"hot-blooded",-0.183945589829072,-0.0848377218440118,0.300277195219027,-0.482541950639666,0.141765750441228,0.121432075771727
"hot-tempered",-0.204869262050921,-0.0393149475553049,0.0589039112030727,-0.254527261052722,0.327267399130487,0.120511332499165
"humane",-0.177559899111822,-0.113824485638603,0.00178689787000064,0.0555058700008094,-0.12724148353591,-0.0127309747554237
"humanitarian",-0.250771713052065,-0.294872185681513,-0.0558562955068492,0.0489400023422613,-0.188946299549659,-0.076438698091182
"hypercritical",-0.153879462899018,0.0223771061081705,-0.244833137221935,-0.0308645729950477,0.517070851420121,-0.206316694043556
"hypersensitive",-0.212426860381557,-0.146374582297267,-0.0112093098116815,0.164417314980146,0.174736586264668,-0.12624319674122
"hypersensual",-0.0711135328660901,0.000973201111837595,0.2766856916633,-0.0410555438627122,-0.0378530600176298,-0.128837269132686
"icy",0.0647997475183692,0.470337915295268,-0.0583176638018005,-0.063045453667372,0.157902952170915,-0.148679873116176
"ill-humored",-0.143394512610219,0.129304701997955,-0.0370313210178339,-0.0161891144724821,0.32869522185442,0.0567122344151567
"ill-mannered",-0.0457033896514333,0.0802948917921702,0.0351870233508924,-0.0248313305873448,0.105851446871215,0.00731552780498437
"ill-natured",0.0987677380193073,-0.0144489343277259,-0.0220173878097854,0.0279570411396369,0.133059326230035,0.0103481717897797
"ill-tempered",-0.190950524240458,0.0545726146460482,-0.0267661110639491,-0.0585659813787853,0.394074519921887,0.06835636959015
"ill-willed",0.546445313066992,-0.0861298022273601,-0.0796288040551916,0.0464275313072804,0.0293443224694894,-0.00181611803281227
"imitative",0.132386751694938,-0.0787904961672965,0.0179928341571557,0.0871001664953594,-0.062178890055024,0.0395247935734342
"immoderate",0.000967739817119533,-0.116311308264769,0.116004176835291,-0.365046466829804,0.20466757069902,0.0545969401836613
"immodest",0.35561175729896,-0.0144401501219463,0.178369730448705,-0.140830991646139,0.0344337024569881,0.0162165055298819
"immovable",0.0522254073600072,0.189792680693611,-0.340824428075646,0.0296227424736165,0.124640191755783,0.257055842447839
